@RELATION propiedades

@ATTRIBUTE precio_arriendo_cop NUMERIC
@ATTRIBUTE admin_cop NUMERIC
@ATTRIBUTE area_m2 NUMERIC
@ATTRIBUTE habitaciones NUMERIC
@ATTRIBUTE banos NUMERIC
@ATTRIBUTE parqueaderos NUMERIC
@ATTRIBUTE tipo_inmueble {'apartamento','oficina','casa','apartaestudio','otro','bodega','lote','local','finca'}
@ATTRIBUTE barrio_estrato NUMERIC
@ATTRIBUTE barrio_area_km2 NUMERIC
@ATTRIBUTE barrio_estado_pavimento {'MALO','REGULAR','BUENO'}
@ATTRIBUTE barrio_iluminacion_led {0,1}
@ATTRIBUTE precio_rango {'medio','premium','bajo','alto'}

@DATA
18000000,?,510,?,8,?,'oficina',3,0.25,'BUENO',1,'premium'
1950000,?,21,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1350000,?,40,2,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1600000,?,54,3,2,1,'apartamento',3,0.25,'BUENO',1,'bajo'
2700000,300000,72,3,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
6500000,?,155,3,3,?,'casa',3,0.25,'BUENO',1,'alto'
2500000,?,46,?,?,1,'oficina',3,0.25,'BUENO',1,'medio'
4600000,632800,77,2,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
8500000,1200000,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
3880000,620000,75,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
11000000,1468000,191,3,3,?,'apartamento',3,0.25,'BUENO',1,'premium'
7500000,?,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
1300000,?,50,2,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
6500000,1300000,169,3,3,3,'apartamento',3,0.25,'BUENO',1,'alto'
1950000,?,36,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1700000,?,30,1,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
7000000,?,828,1,10,?,'otro',3,0.25,'BUENO',1,'alto'
2100000,530000,58,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
934000,166000,50,2,2,?,'apartamento',3,0.25,'BUENO',1,'bajo'
16000000,?,600,5,8,?,'casa',3,0.25,'BUENO',1,'premium'
2150000,1006000,145,3,3,?,'apartamento',3,0.25,'BUENO',1,'medio'
18000000,?,510,?,8,?,'oficina',3,0.25,'BUENO',1,'premium'
1950000,?,21,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1350000,?,40,2,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1600000,?,54,3,2,1,'apartamento',3,0.25,'BUENO',1,'bajo'
2700000,300000,72,3,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
6500000,?,155,3,3,?,'casa',3,0.25,'BUENO',1,'alto'
2500000,?,46,?,?,1,'oficina',3,0.25,'BUENO',1,'medio'
4600000,632800,77,2,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
8500000,1200000,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
3880000,620000,75,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
11000000,1468000,191,3,3,?,'apartamento',3,0.25,'BUENO',1,'premium'
7500000,?,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
1300000,?,50,2,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
6500000,1300000,169,3,3,3,'apartamento',3,0.25,'BUENO',1,'alto'
1950000,?,36,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1700000,?,30,1,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
7000000,?,828,1,10,?,'otro',3,0.25,'BUENO',1,'alto'
2100000,530000,58,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
934000,166000,50,2,2,?,'apartamento',3,0.25,'BUENO',1,'bajo'
16000000,?,600,5,8,?,'casa',3,0.25,'BUENO',1,'premium'
2150000,1006000,145,3,3,?,'apartamento',3,0.25,'BUENO',1,'medio'
18000000,?,510,?,8,?,'oficina',3,0.25,'BUENO',1,'premium'
1950000,?,21,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1350000,?,40,2,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1600000,?,54,3,2,1,'apartamento',3,0.25,'BUENO',1,'bajo'
2700000,300000,72,3,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
6500000,?,155,3,3,?,'casa',3,0.25,'BUENO',1,'alto'
2500000,?,46,?,?,1,'oficina',3,0.25,'BUENO',1,'medio'
4600000,632800,77,2,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
8500000,1200000,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
3880000,620000,75,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
11000000,1468000,191,3,3,?,'apartamento',3,0.25,'BUENO',1,'premium'
7500000,?,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
1300000,?,50,2,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
6500000,1300000,169,3,3,3,'apartamento',3,0.25,'BUENO',1,'alto'
1950000,?,36,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1700000,?,30,1,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
7000000,?,828,1,10,?,'otro',3,0.25,'BUENO',1,'alto'
2100000,530000,58,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
934000,166000,50,2,2,?,'apartamento',3,0.25,'BUENO',1,'bajo'
16000000,?,600,5,8,?,'casa',3,0.25,'BUENO',1,'premium'
5500000,?,242,4,3,?,'casa',3,0.25,'BUENO',1,'alto'
8500000,?,120,3,2,2,'apartamento',3,0.25,'BUENO',1,'premium'
8000000,?,230,5,5,?,'apartamento',3,0.25,'BUENO',1,'premium'
11900000,?,84,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
2300000,?,50,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
5500000,?,58,1,2,1,'apartaestudio',3,0.25,'BUENO',1,'alto'
11000000,?,228,4,4,?,'casa',3,0.25,'BUENO',1,'premium'
6800000,?,134,3,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
5500000,?,125,4,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
3000000,?,60,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
4650000,?,75,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
4300000,?,104,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
10000000,?,230,6,5,?,'casa',3,0.25,'BUENO',1,'premium'
3150000,?,70,?,1,1,'oficina',3,0.25,'BUENO',1,'medio'
2250000,?,20,?,1,?,'local',3,0.25,'BUENO',1,'medio'
5800000,?,132,3,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
1800000,?,48,1,2,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
4800000,?,88,2,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
6000000,?,220,5,5,?,'casa',3,0.25,'BUENO',1,'alto'
5800000,?,132,4,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
10000000,?,200,4,3,?,'casa',3,0.25,'BUENO',1,'premium'
5500000,?,242,4,3,?,'casa',3,0.25,'BUENO',1,'alto'
8500000,?,120,3,2,2,'apartamento',3,0.25,'BUENO',1,'premium'
8000000,?,230,5,5,?,'apartamento',3,0.25,'BUENO',1,'premium'
11900000,?,84,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
2300000,?,50,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
5500000,?,58,1,2,1,'apartaestudio',3,0.25,'BUENO',1,'alto'
11000000,?,228,4,4,?,'casa',3,0.25,'BUENO',1,'premium'
6800000,?,134,3,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
5500000,?,125,4,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
3000000,?,60,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
4650000,?,75,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
4300000,?,104,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
10000000,?,230,6,5,?,'casa',3,0.25,'BUENO',1,'premium'
3150000,?,70,?,1,1,'oficina',3,0.25,'BUENO',1,'medio'
2250000,?,20,?,1,?,'local',3,0.25,'BUENO',1,'medio'
5800000,?,132,3,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
1800000,?,48,1,2,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
4800000,?,88,2,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
6000000,?,220,5,5,?,'casa',3,0.25,'BUENO',1,'alto'
5800000,?,132,4,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
10000000,?,200,4,3,?,'casa',3,0.25,'BUENO',1,'premium'
5500000,?,242,4,3,?,'casa',3,0.25,'BUENO',1,'alto'
8500000,?,120,3,2,2,'apartamento',3,0.25,'BUENO',1,'premium'
8000000,?,230,5,5,?,'apartamento',3,0.25,'BUENO',1,'premium'
11900000,?,84,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
2300000,?,50,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
5500000,?,58,1,2,1,'apartaestudio',3,0.25,'BUENO',1,'alto'
11000000,?,228,4,4,?,'casa',3,0.25,'BUENO',1,'premium'
6800000,?,134,3,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
5500000,?,125,4,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
3000000,?,60,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
4650000,?,75,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
4300000,?,104,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
10000000,?,230,6,5,?,'casa',3,0.25,'BUENO',1,'premium'
3150000,?,70,?,1,1,'oficina',3,0.25,'BUENO',1,'medio'
2250000,?,20,?,1,?,'local',3,0.25,'BUENO',1,'medio'
5800000,?,132,3,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
1800000,?,48,1,2,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
4800000,?,88,2,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
6000000,?,220,5,5,?,'casa',3,0.25,'BUENO',1,'alto'
5800000,?,132,4,3,?,'apartamento',3,0.25,'BUENO',1,'alto'
10000000,?,200,4,3,?,'casa',3,0.25,'BUENO',1,'premium'
2150000,1006000,145,3,3,?,'apartamento',3,0.3,'BUENO',1,'medio'
18000000,?,510,?,8,?,'oficina',3,0.3,'BUENO',1,'premium'
1950000,?,21,1,1,?,'apartamento',3,0.3,'BUENO',1,'bajo'
1350000,?,40,2,1,?,'apartamento',3,0.3,'BUENO',1,'bajo'
1600000,?,54,3,2,1,'apartamento',3,0.3,'BUENO',1,'bajo'
2700000,300000,72,3,2,?,'apartamento',3,0.3,'BUENO',1,'medio'
6500000,?,155,3,3,?,'casa',3,0.3,'BUENO',1,'alto'
2500000,?,46,?,?,1,'oficina',3,0.3,'BUENO',1,'medio'
4600000,632800,77,2,2,?,'apartamento',3,0.3,'BUENO',1,'alto'
8500000,1200000,350,3,4,?,'casa',3,0.3,'BUENO',1,'premium'
3880000,620000,75,3,2,?,'apartamento',3,0.3,'BUENO',1,'alto'
11000000,1468000,191,3,3,?,'apartamento',3,0.3,'BUENO',1,'premium'
7500000,?,350,3,4,?,'casa',3,0.3,'BUENO',1,'premium'
1300000,?,50,2,1,?,'apartaestudio',3,0.3,'BUENO',1,'bajo'
6500000,1300000,169,3,3,3,'apartamento',3,0.3,'BUENO',1,'alto'
1950000,?,36,1,1,?,'apartamento',3,0.3,'BUENO',1,'bajo'
1700000,?,30,1,1,?,'apartaestudio',3,0.3,'BUENO',1,'bajo'
7000000,?,828,1,10,?,'otro',3,0.3,'BUENO',1,'alto'
2100000,530000,58,2,2,?,'apartamento',3,0.3,'BUENO',1,'medio'
934000,166000,50,2,2,?,'apartamento',3,0.3,'BUENO',1,'bajo'
16000000,?,600,5,8,?,'casa',3,0.3,'BUENO',1,'premium'
2150000,1006000,145,3,3,?,'apartamento',3,0.3,'BUENO',1,'medio'
18000000,?,510,?,8,?,'oficina',3,0.3,'BUENO',1,'premium'
1950000,?,21,1,1,?,'apartamento',3,0.3,'BUENO',1,'bajo'
1350000,?,40,2,1,?,'apartamento',3,0.3,'BUENO',1,'bajo'
1600000,?,54,3,2,1,'apartamento',3,0.3,'BUENO',1,'bajo'
2700000,300000,72,3,2,?,'apartamento',3,0.3,'BUENO',1,'medio'
6500000,?,155,3,3,?,'casa',3,0.3,'BUENO',1,'alto'
2500000,?,46,?,?,1,'oficina',3,0.3,'BUENO',1,'medio'
4600000,632800,77,2,2,?,'apartamento',3,0.3,'BUENO',1,'alto'
8500000,1200000,350,3,4,?,'casa',3,0.3,'BUENO',1,'premium'
3880000,620000,75,3,2,?,'apartamento',3,0.3,'BUENO',1,'alto'
11000000,1468000,191,3,3,?,'apartamento',3,0.3,'BUENO',1,'premium'
7500000,?,350,3,4,?,'casa',3,0.3,'BUENO',1,'premium'
1300000,?,50,2,1,?,'apartaestudio',3,0.3,'BUENO',1,'bajo'
6500000,1300000,169,3,3,3,'apartamento',3,0.3,'BUENO',1,'alto'
1950000,?,36,1,1,?,'apartamento',3,0.3,'BUENO',1,'bajo'
1700000,?,30,1,1,?,'apartaestudio',3,0.3,'BUENO',1,'bajo'
7000000,?,828,1,10,?,'otro',3,0.3,'BUENO',1,'alto'
2100000,530000,58,2,2,?,'apartamento',3,0.3,'BUENO',1,'medio'
934000,166000,50,2,2,?,'apartamento',3,0.3,'BUENO',1,'bajo'
16000000,?,600,5,8,?,'casa',3,0.3,'BUENO',1,'premium'
2150000,1006000,145,3,3,?,'apartamento',3,0.3,'BUENO',1,'medio'
18000000,?,510,?,8,?,'oficina',3,0.3,'BUENO',1,'premium'
1950000,?,21,1,1,?,'apartamento',3,0.3,'BUENO',1,'bajo'
1350000,?,40,2,1,?,'apartamento',3,0.3,'BUENO',1,'bajo'
1600000,?,54,3,2,1,'apartamento',3,0.3,'BUENO',1,'bajo'
2700000,300000,72,3,2,?,'apartamento',3,0.3,'BUENO',1,'medio'
6500000,?,155,3,3,?,'casa',3,0.3,'BUENO',1,'alto'
2500000,?,46,?,?,1,'oficina',3,0.3,'BUENO',1,'medio'
4600000,632800,77,2,2,?,'apartamento',3,0.3,'BUENO',1,'alto'
8500000,1200000,350,3,4,?,'casa',3,0.3,'BUENO',1,'premium'
3880000,620000,75,3,2,?,'apartamento',3,0.3,'BUENO',1,'alto'
11000000,1468000,191,3,3,?,'apartamento',3,0.3,'BUENO',1,'premium'
7500000,?,350,3,4,?,'casa',3,0.3,'BUENO',1,'premium'
1300000,?,50,2,1,?,'apartaestudio',3,0.3,'BUENO',1,'bajo'
6500000,1300000,169,3,3,3,'apartamento',3,0.3,'BUENO',1,'alto'
1950000,?,36,1,1,?,'apartamento',3,0.3,'BUENO',1,'bajo'
1700000,?,30,1,1,?,'apartaestudio',3,0.3,'BUENO',1,'bajo'
7000000,?,828,1,10,?,'otro',3,0.3,'BUENO',1,'alto'
2100000,530000,58,2,2,?,'apartamento',3,0.3,'BUENO',1,'medio'
934000,166000,50,2,2,?,'apartamento',3,0.3,'BUENO',1,'bajo'
16000000,?,600,5,8,?,'casa',3,0.3,'BUENO',1,'premium'
2150000,1006000,145,3,3,?,'apartamento',3,0.25,'BUENO',1,'medio'
18000000,?,510,?,8,?,'oficina',3,0.25,'BUENO',1,'premium'
1950000,?,21,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1350000,?,40,2,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1600000,?,54,3,2,1,'apartamento',3,0.25,'BUENO',1,'bajo'
2700000,300000,72,3,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
6500000,?,155,3,3,?,'casa',3,0.25,'BUENO',1,'alto'
2500000,?,46,?,?,1,'oficina',3,0.25,'BUENO',1,'medio'
4600000,632800,77,2,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
8500000,1200000,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
3880000,620000,75,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
11000000,1468000,191,3,3,?,'apartamento',3,0.25,'BUENO',1,'premium'
7500000,?,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
1300000,?,50,2,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
6500000,1300000,169,3,3,3,'apartamento',3,0.25,'BUENO',1,'alto'
1950000,?,36,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1700000,?,30,1,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
7000000,?,828,1,10,?,'otro',3,0.25,'BUENO',1,'alto'
2100000,530000,58,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
934000,166000,50,2,2,?,'apartamento',3,0.25,'BUENO',1,'bajo'
16000000,?,600,5,8,?,'casa',3,0.25,'BUENO',1,'premium'
2150000,1006000,145,3,3,?,'apartamento',3,0.25,'BUENO',1,'medio'
18000000,?,510,?,8,?,'oficina',3,0.25,'BUENO',1,'premium'
1950000,?,21,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1350000,?,40,2,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1600000,?,54,3,2,1,'apartamento',3,0.25,'BUENO',1,'bajo'
2700000,300000,72,3,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
6500000,?,155,3,3,?,'casa',3,0.25,'BUENO',1,'alto'
2500000,?,46,?,?,1,'oficina',3,0.25,'BUENO',1,'medio'
4600000,632800,77,2,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
8500000,1200000,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
3880000,620000,75,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
11000000,1468000,191,3,3,?,'apartamento',3,0.25,'BUENO',1,'premium'
7500000,?,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
1300000,?,50,2,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
6500000,1300000,169,3,3,3,'apartamento',3,0.25,'BUENO',1,'alto'
1950000,?,36,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1700000,?,30,1,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
7000000,?,828,1,10,?,'otro',3,0.25,'BUENO',1,'alto'
2100000,530000,58,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
934000,166000,50,2,2,?,'apartamento',3,0.25,'BUENO',1,'bajo'
16000000,?,600,5,8,?,'casa',3,0.25,'BUENO',1,'premium'
2150000,1006000,145,3,3,?,'apartamento',3,0.25,'BUENO',1,'medio'
18000000,?,510,?,8,?,'oficina',3,0.25,'BUENO',1,'premium'
1950000,?,21,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1350000,?,40,2,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1600000,?,54,3,2,1,'apartamento',3,0.25,'BUENO',1,'bajo'
2700000,300000,72,3,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
6500000,?,155,3,3,?,'casa',3,0.25,'BUENO',1,'alto'
2500000,?,46,?,?,1,'oficina',3,0.25,'BUENO',1,'medio'
4600000,632800,77,2,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
8500000,1200000,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
3880000,620000,75,3,2,?,'apartamento',3,0.25,'BUENO',1,'alto'
11000000,1468000,191,3,3,?,'apartamento',3,0.25,'BUENO',1,'premium'
7500000,?,350,3,4,?,'casa',3,0.25,'BUENO',1,'premium'
1300000,?,50,2,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
6500000,1300000,169,3,3,3,'apartamento',3,0.25,'BUENO',1,'alto'
1950000,?,36,1,1,?,'apartamento',3,0.25,'BUENO',1,'bajo'
1700000,?,30,1,1,?,'apartaestudio',3,0.25,'BUENO',1,'bajo'
7000000,?,828,1,10,?,'otro',3,0.25,'BUENO',1,'alto'
2100000,530000,58,2,2,?,'apartamento',3,0.25,'BUENO',1,'medio'
934000,166000,50,2,2,?,'apartamento',3,0.25,'BUENO',1,'bajo'
16000000,?,600,5,8,?,'casa',3,0.25,'BUENO',1,'premium'
950000,?,45,1,1,?,'apartaestudio',3,0.6,'BUENO',1,'bajo'
4000000,?,98,3,2,?,'apartamento',3,0.6,'BUENO',1,'alto'
1700000,?,86,3,2,?,'apartamento',3,0.6,'BUENO',1,'bajo'
2750000,300000,85,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
1390000,?,60,3,2,?,'apartamento',3,0.6,'BUENO',1,'bajo'
3000000,?,70,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
3600000,?,80,2,3,?,'apartamento',3,0.6,'BUENO',1,'alto'
2700000,462000,85,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
3250000,400000,90,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2850000,?,70,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2500000,200000,72,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2500000,?,85,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
3300000,?,47,1,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
5000000,650000,156,3,3,?,'apartamento',3,0.6,'BUENO',1,'alto'
2000000,?,70,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2800000,?,84,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2400000,?,68,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2400000,300000,67,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2073000,427000,78,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2500000,?,57,1,2,?,'apartaestudio',3,0.6,'BUENO',1,'medio'
2400000,?,78,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
950000,?,45,1,1,?,'apartaestudio',3,0.6,'BUENO',1,'bajo'
4000000,?,98,3,2,?,'apartamento',3,0.6,'BUENO',1,'alto'
1700000,?,86,3,2,?,'apartamento',3,0.6,'BUENO',1,'bajo'
2750000,300000,85,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
1390000,?,60,3,2,?,'apartamento',3,0.6,'BUENO',1,'bajo'
3000000,?,70,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
3600000,?,80,2,3,?,'apartamento',3,0.6,'BUENO',1,'alto'
2700000,462000,85,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
3250000,400000,90,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2850000,?,70,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2500000,200000,72,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2500000,?,85,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
3300000,?,47,1,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
5000000,650000,156,3,3,?,'apartamento',3,0.6,'BUENO',1,'alto'
2000000,?,70,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2800000,?,84,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2400000,?,68,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2400000,300000,67,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2073000,427000,78,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2500000,?,57,1,2,?,'apartaestudio',3,0.6,'BUENO',1,'medio'
2400000,?,78,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
950000,?,45,1,1,?,'apartaestudio',3,0.6,'BUENO',1,'bajo'
4000000,?,98,3,2,?,'apartamento',3,0.6,'BUENO',1,'alto'
1700000,?,86,3,2,?,'apartamento',3,0.6,'BUENO',1,'bajo'
2750000,300000,85,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
1390000,?,60,3,2,?,'apartamento',3,0.6,'BUENO',1,'bajo'
3000000,?,70,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
3600000,?,80,2,3,?,'apartamento',3,0.6,'BUENO',1,'alto'
2700000,462000,85,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
3250000,400000,90,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2850000,?,70,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2500000,200000,72,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2500000,?,85,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
3300000,?,47,1,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
5000000,650000,156,3,3,?,'apartamento',3,0.6,'BUENO',1,'alto'
2000000,?,70,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2800000,?,84,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2400000,?,68,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2400000,300000,67,2,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2073000,427000,78,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
2500000,?,57,1,2,?,'apartaestudio',3,0.6,'BUENO',1,'medio'
2400000,?,78,3,2,?,'apartamento',3,0.6,'BUENO',1,'medio'
750000,?,693,2,2,?,'apartamento',2,0.35,'REGULAR',1,'bajo'
1100000,?,53,2,2,?,'apartamento',2,1.1,'REGULAR',0,'bajo'
1200000,140000,55,3,2,?,'apartamento',2,1.1,'REGULAR',0,'bajo'
1200000,170000,62,2,2,?,'apartamento',2,1.1,'REGULAR',0,'bajo'
1600000,?,63,2,2,?,'apartamento',2,1.1,'REGULAR',0,'bajo'
1000000,?,72,3,2,1,'apartamento',2,1.1,'REGULAR',0,'bajo'
2150000,1006000,145,3,3,?,'apartamento',3,1.5,'BUENO',1,'medio'
18000000,?,510,?,8,?,'oficina',3,1.5,'BUENO',1,'premium'
1950000,?,21,1,1,?,'apartamento',3,1.5,'BUENO',1,'bajo'
1350000,?,40,2,1,?,'apartamento',3,1.5,'BUENO',1,'bajo'
1600000,?,54,3,2,1,'apartamento',3,1.5,'BUENO',1,'bajo'
2700000,300000,72,3,2,?,'apartamento',3,1.5,'BUENO',1,'medio'
6500000,?,155,3,3,?,'casa',3,1.5,'BUENO',1,'alto'
2500000,?,46,?,?,1,'oficina',3,1.5,'BUENO',1,'medio'
4600000,632800,77,2,2,?,'apartamento',3,1.5,'BUENO',1,'alto'
8500000,1200000,350,3,4,?,'casa',3,1.5,'BUENO',1,'premium'
3880000,620000,75,3,2,?,'apartamento',3,1.5,'BUENO',1,'alto'
11000000,1468000,191,3,3,?,'apartamento',3,1.5,'BUENO',1,'premium'
7500000,?,350,3,4,?,'casa',3,1.5,'BUENO',1,'premium'
1300000,?,50,2,1,?,'apartaestudio',3,1.5,'BUENO',1,'bajo'
6500000,1300000,169,3,3,3,'apartamento',3,1.5,'BUENO',1,'alto'
1950000,?,36,1,1,?,'apartamento',3,1.5,'BUENO',1,'bajo'
1700000,?,30,1,1,?,'apartaestudio',3,1.5,'BUENO',1,'bajo'
7000000,?,828,1,10,?,'otro',3,1.5,'BUENO',1,'alto'
2100000,530000,58,2,2,?,'apartamento',3,1.5,'BUENO',1,'medio'
934000,166000,50,2,2,?,'apartamento',3,1.5,'BUENO',1,'bajo'
16000000,?,600,5,8,?,'casa',3,1.5,'BUENO',1,'premium'
2150000,1006000,145,3,3,?,'apartamento',3,1.5,'BUENO',1,'medio'
18000000,?,510,?,8,?,'oficina',3,1.5,'BUENO',1,'premium'
1950000,?,21,1,1,?,'apartamento',3,1.5,'BUENO',1,'bajo'
1350000,?,40,2,1,?,'apartamento',3,1.5,'BUENO',1,'bajo'
1600000,?,54,3,2,1,'apartamento',3,1.5,'BUENO',1,'bajo'
